danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.872,0.52,0,-6.928,1,0.0618,0.715,0.0,0.0982,0.736,131.918,audio_features,6XdHZr9iXdqc4Q76wtgbqr,spotify:track:6XdHZr9iXdqc4Q76wtgbqr,https://api.spotify.com/v1/tracks/6XdHZr9iXdqc4Q76wtgbqr,https://api.spotify.com/v1/audio-analysis/6XdHZr9iXdqc4Q76wtgbqr,182810,4
0.558,0.803,1,-3.157,1,0.12,0.104,0.0,0.163,0.658,178.113,audio_features,4nw8Eht8BorhQfEUZl0l44,spotify:track:4nw8Eht8BorhQfEUZl0l44,https://api.spotify.com/v1/tracks/4nw8Eht8BorhQfEUZl0l44,https://api.spotify.com/v1/audio-analysis/4nw8Eht8BorhQfEUZl0l44,154120,4
0.521,0.782,8,-5.761,1,0.0337,0.426,0.0,0.413,0.339,151.99,audio_features,5i2qsnB4cF2j7KdxjhTbzV,spotify:track:5i2qsnB4cF2j7KdxjhTbzV,https://api.spotify.com/v1/tracks/5i2qsnB4cF2j7KdxjhTbzV,https://api.spotify.com/v1/audio-analysis/5i2qsnB4cF2j7KdxjhTbzV,181000,4
0.824,0.466,3,-4.683,1,0.0559,0.372,0.0,0.327,0.716,96.082,audio_features,2t9wq6E2UsLEIMh7qrUWOS,spotify:track:2t9wq6E2UsLEIMh7qrUWOS,https://api.spotify.com/v1/tracks/2t9wq6E2UsLEIMh7qrUWOS,https://api.spotify.com/v1/audio-analysis/2t9wq6E2UsLEIMh7qrUWOS,167747,4
0.651,0.831,5,-3.655,0,0.286,0.263,0.0,0.246,0.806,105.125,audio_features,4uRVcibeCmYZW6HXtB21cP,spotify:track:4uRVcibeCmYZW6HXtB21cP,https://api.spotify.com/v1/tracks/4uRVcibeCmYZW6HXtB21cP,https://api.spotify.com/v1/audio-analysis/4uRVcibeCmYZW6HXtB21cP,178013,4
0.808,0.647,5,-5.095,0,0.267,0.116,0.0,0.146,0.391,95.061,audio_features,318j8A7m6WKm399MCY89HP,spotify:track:318j8A7m6WKm399MCY89HP,https://api.spotify.com/v1/tracks/318j8A7m6WKm399MCY89HP,https://api.spotify.com/v1/audio-analysis/318j8A7m6WKm399MCY89HP,193920,4
0.627,0.925,2,-4.32,1,0.0932,0.00187,0.0,0.337,0.522,91.064,audio_features,3kfQuU6FXW4OXHIHjuups7,spotify:track:3kfQuU6FXW4OXHIHjuups7,https://api.spotify.com/v1/tracks/3kfQuU6FXW4OXHIHjuups7,https://api.spotify.com/v1/audio-analysis/3kfQuU6FXW4OXHIHjuups7,182988,4
0.786,0.804,8,-3.633,1,0.0536,0.278,0.0,0.136,0.456,122.977,audio_features,3CcOvobFZW42wJBh5oXd7Q,spotify:track:3CcOvobFZW42wJBh5oXd7Q,https://api.spotify.com/v1/tracks/3CcOvobFZW42wJBh5oXd7Q,https://api.spotify.com/v1/audio-analysis/3CcOvobFZW42wJBh5oXd7Q,423867,4
0.785,0.845,5,-3.175,0,0.0522,0.0588,0.0,0.127,0.492,144.976,audio_features,3YBjR4X2CXbUcbpFTPSfSk,spotify:track:3YBjR4X2CXbUcbpFTPSfSk,https://api.spotify.com/v1/tracks/3YBjR4X2CXbUcbpFTPSfSk,https://api.spotify.com/v1/audio-analysis/3YBjR4X2CXbUcbpFTPSfSk,148633,4
0.727,0.902,10,-3.533,0,0.122,0.137,0.0,0.0636,0.608,107.014,audio_features,5ngy93w3QaZl3mN9YinIux,spotify:track:5ngy93w3QaZl3mN9YinIux,https://api.spotify.com/v1/tracks/5ngy93w3QaZl3mN9YinIux,https://api.spotify.com/v1/audio-analysis/5ngy93w3QaZl3mN9YinIux,214667,4
0.427,0.4,1,-5.308,0,0.032,0.71,0.0,0.195,0.338,175.876,audio_features,65aiZeH9Uld7iFC4w24tiR,spotify:track:65aiZeH9Uld7iFC4w24tiR,https://api.spotify.com/v1/tracks/65aiZeH9Uld7iFC4w24tiR,https://api.spotify.com/v1/audio-analysis/65aiZeH9Uld7iFC4w24tiR,223880,4
0.755,0.643,5,-3.405,0,0.0406,0.677,0.0,0.133,0.542,100.056,audio_features,6bUdUyr92odwXgROPXQT5s,spotify:track:6bUdUyr92odwXgROPXQT5s,https://api.spotify.com/v1/tracks/6bUdUyr92odwXgROPXQT5s,https://api.spotify.com/v1/audio-analysis/6bUdUyr92odwXgROPXQT5s,216720,4
0.72,0.671,7,-5.873,0,0.211,0.373,3.26e-05,0.124,0.513,158.956,audio_features,46aqH0mV4yiwWggx0ynrbw,spotify:track:46aqH0mV4yiwWggx0ynrbw,https://api.spotify.com/v1/tracks/46aqH0mV4yiwWggx0ynrbw,https://api.spotify.com/v1/audio-analysis/46aqH0mV4yiwWggx0ynrbw,204520,3
0.736,0.743,2,-3.464,1,0.0396,0.203,4.71e-06,0.0987,0.481,141.989,audio_features,2BhHpVlqUoUOmo0Ph0G18X,spotify:track:2BhHpVlqUoUOmo0Ph0G18X,https://api.spotify.com/v1/tracks/2BhHpVlqUoUOmo0Ph0G18X,https://api.spotify.com/v1/audio-analysis/2BhHpVlqUoUOmo0Ph0G18X,155333,4
0.889,0.547,9,-2.855,1,0.107,0.333,9.36e-06,0.165,0.785,139.978,audio_features,5G0mUWDldd0QhwB4SkGzFB,spotify:track:5G0mUWDldd0QhwB4SkGzFB,https://api.spotify.com/v1/tracks/5G0mUWDldd0QhwB4SkGzFB,https://api.spotify.com/v1/audio-analysis/5G0mUWDldd0QhwB4SkGzFB,208587,4
0.751,0.842,7,-3.181,1,0.0584,0.283,0.0,0.13,0.814,139.981,audio_features,1T13e7W3b1N5hkSbspfEBE,spotify:track:1T13e7W3b1N5hkSbspfEBE,https://api.spotify.com/v1/tracks/1T13e7W3b1N5hkSbspfEBE,https://api.spotify.com/v1/audio-analysis/1T13e7W3b1N5hkSbspfEBE,181213,4
0.578,0.639,4,-5.749,1,0.0374,0.0586,0.0,0.0944,0.296,108.045,audio_features,4LmN3eU1R1vVEdKuDELpGk,spotify:track:4LmN3eU1R1vVEdKuDELpGk,https://api.spotify.com/v1/tracks/4LmN3eU1R1vVEdKuDELpGk,https://api.spotify.com/v1/audio-analysis/4LmN3eU1R1vVEdKuDELpGk,277413,4
0.604,0.511,7,-5.045,1,0.0869,0.433,0.0,0.337,0.671,78.53,audio_features,2Pc3sIt3654ULen1qDRWXv,spotify:track:2Pc3sIt3654ULen1qDRWXv,https://api.spotify.com/v1/tracks/2Pc3sIt3654ULen1qDRWXv,https://api.spotify.com/v1/audio-analysis/2Pc3sIt3654ULen1qDRWXv,160840,4
0.665,0.803,9,-4.548,1,0.0575,0.294,0.0,0.26,0.496,127.998,audio_features,6I9Y6PHTWv72fgQV3tIHt0,spotify:track:6I9Y6PHTWv72fgQV3tIHt0,https://api.spotify.com/v1/tracks/6I9Y6PHTWv72fgQV3tIHt0,https://api.spotify.com/v1/audio-analysis/6I9Y6PHTWv72fgQV3tIHt0,268199,4
0.766,0.488,1,-9.101,0,0.237,0.509,1.39e-06,0.0944,0.341,140.045,audio_features,0iS6eGDbQRp3xqso9cqYns,spotify:track:0iS6eGDbQRp3xqso9cqYns,https://api.spotify.com/v1/tracks/0iS6eGDbQRp3xqso9cqYns,https://api.spotify.com/v1/audio-analysis/0iS6eGDbQRp3xqso9cqYns,227600,4
0.549,0.75,7,-7.984,1,0.0396,0.209,0.0,0.698,0.422,143.113,audio_features,1f2lkuLldqRzvaFjJdjGXX,spotify:track:1f2lkuLldqRzvaFjJdjGXX,https://api.spotify.com/v1/tracks/1f2lkuLldqRzvaFjJdjGXX,https://api.spotify.com/v1/audio-analysis/1f2lkuLldqRzvaFjJdjGXX,204173,4
0.756,0.764,1,-3.912,1,0.0934,0.0363,0.0,0.333,0.373,111.986,audio_features,7cAVVkcIXe4OfhzXdjyEtv,spotify:track:7cAVVkcIXe4OfhzXdjyEtv,https://api.spotify.com/v1/tracks/7cAVVkcIXe4OfhzXdjyEtv,https://api.spotify.com/v1/audio-analysis/7cAVVkcIXe4OfhzXdjyEtv,799133,4
0.486,0.767,6,-3.398,0,0.0316,0.0213,0.0,0.148,0.308,150.031,audio_features,3srSSTLHM3E9fZ52CbVYu1,spotify:track:3srSSTLHM3E9fZ52CbVYu1,https://api.spotify.com/v1/tracks/3srSSTLHM3E9fZ52CbVYu1,https://api.spotify.com/v1/audio-analysis/3srSSTLHM3E9fZ52CbVYu1,258064,4
0.833,0.704,2,-3.074,1,0.0638,0.0689,0.0,0.0875,0.967,124.085,audio_features,0vGVNj5Fmn4TU4foavNZG1,spotify:track:0vGVNj5Fmn4TU4foavNZG1,https://api.spotify.com/v1/tracks/0vGVNj5Fmn4TU4foavNZG1,https://api.spotify.com/v1/audio-analysis/0vGVNj5Fmn4TU4foavNZG1,180909,4
0.498,0.856,2,-6.257,1,0.417,0.194,0.0,0.158,0.597,191.407,audio_features,36myXd7iOvlpoecKzCTHZj,spotify:track:36myXd7iOvlpoecKzCTHZj,https://api.spotify.com/v1/tracks/36myXd7iOvlpoecKzCTHZj,https://api.spotify.com/v1/audio-analysis/36myXd7iOvlpoecKzCTHZj,199253,4
0.719,0.742,5,-5.324,0,0.0391,0.12,0.0,0.162,0.692,97.991,audio_features,2KgVbhxyywlDZp1juQ8gzj,spotify:track:2KgVbhxyywlDZp1juQ8gzj,https://api.spotify.com/v1/tracks/2KgVbhxyywlDZp1juQ8gzj,https://api.spotify.com/v1/audio-analysis/2KgVbhxyywlDZp1juQ8gzj,181987,4
0.577,0.821,1,-2.984,1,0.0492,0.186,0.0,0.18,0.392,150.023,audio_features,63Czf03uph6EyJDL1z3x3z,spotify:track:63Czf03uph6EyJDL1z3x3z,https://api.spotify.com/v1/tracks/63Czf03uph6EyJDL1z3x3z,https://api.spotify.com/v1/audio-analysis/63Czf03uph6EyJDL1z3x3z,226160,4
0.824,0.609,1,-5.505,1,0.064,0.00594,3.24e-06,0.07,0.382,135.004,audio_features,2WnW22LCBA3fW2ZpXeuzeC,spotify:track:2WnW22LCBA3fW2ZpXeuzeC,https://api.spotify.com/v1/tracks/2WnW22LCBA3fW2ZpXeuzeC,https://api.spotify.com/v1/audio-analysis/2WnW22LCBA3fW2ZpXeuzeC,203604,4
0.606,0.586,11,-6.966,1,0.0271,0.0727,0.0,0.12,0.585,92.988,audio_features,3uXTRQ41tZ7xwGJ1NnKnUC,spotify:track:3uXTRQ41tZ7xwGJ1NnKnUC,https://api.spotify.com/v1/tracks/3uXTRQ41tZ7xwGJ1NnKnUC,https://api.spotify.com/v1/audio-analysis/3uXTRQ41tZ7xwGJ1NnKnUC,211818,4
0.778,0.927,11,-1.197,1,0.0528,0.237,0.0,0.657,0.608,118.004,audio_features,6f0DlyudChM3b2olFTsr7d,spotify:track:6f0DlyudChM3b2olFTsr7d,https://api.spotify.com/v1/tracks/6f0DlyudChM3b2olFTsr7d,https://api.spotify.com/v1/audio-analysis/6f0DlyudChM3b2olFTsr7d,201907,4
0.728,0.727,11,-3.608,0,0.0734,0.117,0.0,0.0486,0.597,101.974,audio_features,6WLEE2iZGMB3bVemgl1Kqc,spotify:track:6WLEE2iZGMB3bVemgl1Kqc,https://api.spotify.com/v1/tracks/6WLEE2iZGMB3bVemgl1Kqc,https://api.spotify.com/v1/audio-analysis/6WLEE2iZGMB3bVemgl1Kqc,208853,4
0.629,0.968,10,-2.183,0,0.141,0.0532,0.0,0.0449,0.761,170.049,audio_features,2ka8U0A2e93hBFA43mbgfy,spotify:track:2ka8U0A2e93hBFA43mbgfy,https://api.spotify.com/v1/tracks/2ka8U0A2e93hBFA43mbgfy,https://api.spotify.com/v1/audio-analysis/2ka8U0A2e93hBFA43mbgfy,197520,4
0.572,0.506,4,-4.713,1,0.0341,0.356,0.0,0.366,0.264,120.033,audio_features,7u3ihO1cH9EDCwsz0k620d,spotify:track:7u3ihO1cH9EDCwsz0k620d,https://api.spotify.com/v1/tracks/7u3ihO1cH9EDCwsz0k620d,https://api.spotify.com/v1/audio-analysis/7u3ihO1cH9EDCwsz0k620d,280000,4
0.735,0.836,10,-3.683,0,0.0687,0.245,0.0,0.116,0.663,159.934,audio_features,0yurxXDL2EC9dFyZJXy39y,spotify:track:0yurxXDL2EC9dFyZJXy39y,https://api.spotify.com/v1/tracks/0yurxXDL2EC9dFyZJXy39y,https://api.spotify.com/v1/audio-analysis/0yurxXDL2EC9dFyZJXy39y,181735,4
0.636,0.678,7,-3.311,1,0.0274,0.526,0.0,0.146,0.713,92.005,audio_features,7K5uJR4gWSUuC6fjiuQfCr,spotify:track:7K5uJR4gWSUuC6fjiuQfCr,https://api.spotify.com/v1/tracks/7K5uJR4gWSUuC6fjiuQfCr,https://api.spotify.com/v1/audio-analysis/7K5uJR4gWSUuC6fjiuQfCr,178000,4
0.586,0.875,5,-6.274,1,0.0671,0.0217,0.0,0.296,0.304,139.556,audio_features,1UhHzGWhYLZqwdcySxRolP,spotify:track:1UhHzGWhYLZqwdcySxRolP,https://api.spotify.com/v1/tracks/1UhHzGWhYLZqwdcySxRolP,https://api.spotify.com/v1/audio-analysis/1UhHzGWhYLZqwdcySxRolP,168526,4
0.864,0.828,1,-1.827,1,0.0676,0.0335,8.39e-05,0.0789,0.83,99.99,audio_features,7twsZBhfSJFeaDp2rFHP1d,spotify:track:7twsZBhfSJFeaDp2rFHP1d,https://api.spotify.com/v1/tracks/7twsZBhfSJFeaDp2rFHP1d,https://api.spotify.com/v1/audio-analysis/7twsZBhfSJFeaDp2rFHP1d,167987,4
0.701,0.95,1,-4.863,1,0.114,0.318,0.0,0.171,0.771,125.015,audio_features,1LI6ahdyr4TklTsP6Qz7tR,spotify:track:1LI6ahdyr4TklTsP6Qz7tR,https://api.spotify.com/v1/tracks/1LI6ahdyr4TklTsP6Qz7tR,https://api.spotify.com/v1/audio-analysis/1LI6ahdyr4TklTsP6Qz7tR,179214,4
0.783,0.56,5,-6.558,0,0.098,0.00255,1.68e-05,0.122,0.132,156.077,audio_features,2DRmvUjcZ8FklteT5j8nTb,spotify:track:2DRmvUjcZ8FklteT5j8nTb,https://api.spotify.com/v1/tracks/2DRmvUjcZ8FklteT5j8nTb,https://api.spotify.com/v1/audio-analysis/2DRmvUjcZ8FklteT5j8nTb,235039,4
0.725,0.853,10,-3.193,1,0.0516,0.305,0.0,0.115,0.707,134.991,audio_features,1zd35Y44Blc1CwwVbW3Qnk,spotify:track:1zd35Y44Blc1CwwVbW3Qnk,https://api.spotify.com/v1/tracks/1zd35Y44Blc1CwwVbW3Qnk,https://api.spotify.com/v1/audio-analysis/1zd35Y44Blc1CwwVbW3Qnk,248027,4
0.509,0.967,11,-1.247,0,0.331,0.248,0.0,0.472,0.623,90.792,audio_features,1lr3eme5yOQOAplN5IeDyn,spotify:track:1lr3eme5yOQOAplN5IeDyn,https://api.spotify.com/v1/tracks/1lr3eme5yOQOAplN5IeDyn,https://api.spotify.com/v1/audio-analysis/1lr3eme5yOQOAplN5IeDyn,190213,4
0.652,0.844,9,-1.802,1,0.0358,0.305,0.0,0.0991,0.703,97.028,audio_features,7pYiTMBG8sgPJvXZZ476i1,spotify:track:7pYiTMBG8sgPJvXZZ476i1,https://api.spotify.com/v1/tracks/7pYiTMBG8sgPJvXZZ476i1,https://api.spotify.com/v1/audio-analysis/7pYiTMBG8sgPJvXZZ476i1,198987,4
0.926,0.682,7,-2.793,1,0.0744,0.346,2e-05,0.0588,0.963,142.003,audio_features,1dWCQTQeAHZQhAKUVsWOg6,spotify:track:1dWCQTQeAHZQhAKUVsWOg6,https://api.spotify.com/v1/tracks/1dWCQTQeAHZQhAKUVsWOg6,https://api.spotify.com/v1/audio-analysis/1dWCQTQeAHZQhAKUVsWOg6,171866,4
0.793,0.831,1,-3.724,1,0.159,0.245,0.0,0.0768,0.828,133.961,audio_features,2AZhHsWsunXGXKIWioeM6Y,spotify:track:2AZhHsWsunXGXKIWioeM6Y,https://api.spotify.com/v1/tracks/2AZhHsWsunXGXKIWioeM6Y,https://api.spotify.com/v1/audio-analysis/2AZhHsWsunXGXKIWioeM6Y,164027,4
0.642,0.396,6,-16.843,1,0.0642,0.462,0.000823,0.106,0.797,84.082,audio_features,6Dk5fHTvH897XrVzCO64Mx,spotify:track:6Dk5fHTvH897XrVzCO64Mx,https://api.spotify.com/v1/tracks/6Dk5fHTvH897XrVzCO64Mx,https://api.spotify.com/v1/audio-analysis/6Dk5fHTvH897XrVzCO64Mx,286493,4
0.864,0.861,6,-4.994,0,0.0459,0.0793,0.0,0.342,0.931,131.004,audio_features,5qqWmtBkXylOHp8aUWsTuA,spotify:track:5qqWmtBkXylOHp8aUWsTuA,https://api.spotify.com/v1/tracks/5qqWmtBkXylOHp8aUWsTuA,https://api.spotify.com/v1/audio-analysis/5qqWmtBkXylOHp8aUWsTuA,217347,4
0.716,0.856,6,-4.577,0,0.265,0.0363,0.0,0.136,0.523,157.957,audio_features,2eBaP0SbVtKAnXvJ56OLZT,spotify:track:2eBaP0SbVtKAnXvJ56OLZT,https://api.spotify.com/v1/tracks/2eBaP0SbVtKAnXvJ56OLZT,https://api.spotify.com/v1/audio-analysis/2eBaP0SbVtKAnXvJ56OLZT,183500,4
0.668,0.766,8,-4.16,1,0.136,0.22,0.0,0.336,0.554,142.056,audio_features,31nuEXHSAajZmQXuymXfau,spotify:track:31nuEXHSAajZmQXuymXfau,https://api.spotify.com/v1/tracks/31nuEXHSAajZmQXuymXfau,https://api.spotify.com/v1/audio-analysis/31nuEXHSAajZmQXuymXfau,190640,4
0.656,0.695,8,-5.295,0,0.103,0.0824,0.0,0.38,0.589,152.859,audio_features,60JZB9waHUPWJTGbYO6kDB,spotify:track:60JZB9waHUPWJTGbYO6kDB,https://api.spotify.com/v1/tracks/60JZB9waHUPWJTGbYO6kDB,https://api.spotify.com/v1/audio-analysis/60JZB9waHUPWJTGbYO6kDB,173336,4
0.753,0.662,8,-4.25,1,0.0702,0.205,3.66e-06,0.0851,0.466,94.958,audio_features,4nrDn3HEdKn524GrOSAll8,spotify:track:4nrDn3HEdKn524GrOSAll8,https://api.spotify.com/v1/tracks/4nrDn3HEdKn524GrOSAll8,https://api.spotify.com/v1/audio-analysis/4nrDn3HEdKn524GrOSAll8,128364,4
0.54,0.744,4,-2.605,1,0.0617,0.216,0.0,0.116,0.299,150.021,audio_features,5eFGkCXi83auDi0bcDBEKD,spotify:track:5eFGkCXi83auDi0bcDBEKD,https://api.spotify.com/v1/tracks/5eFGkCXi83auDi0bcDBEKD,https://api.spotify.com/v1/audio-analysis/5eFGkCXi83auDi0bcDBEKD,199320,4
0.698,0.798,11,-2.583,1,0.0825,0.345,1.47e-06,0.377,0.528,117.051,audio_features,7vRodvsF37NGUYRSVMIRXj,spotify:track:7vRodvsF37NGUYRSVMIRXj,https://api.spotify.com/v1/tracks/7vRodvsF37NGUYRSVMIRXj,https://api.spotify.com/v1/audio-analysis/7vRodvsF37NGUYRSVMIRXj,201093,4
0.752,0.632,6,-3.52,1,0.0947,0.348,0.0,0.111,0.644,148.01,audio_features,4K08CJWZXj85wkMIvCrVFg,spotify:track:4K08CJWZXj85wkMIvCrVFg,https://api.spotify.com/v1/tracks/4K08CJWZXj85wkMIvCrVFg,https://api.spotify.com/v1/audio-analysis/4K08CJWZXj85wkMIvCrVFg,177067,4
0.75,0.941,8,-1.759,1,0.0609,0.0111,2.11e-06,0.228,0.867,129.978,audio_features,7IkuRNVAjwXpZ2DheQHL4L,spotify:track:7IkuRNVAjwXpZ2DheQHL4L,https://api.spotify.com/v1/tracks/7IkuRNVAjwXpZ2DheQHL4L,https://api.spotify.com/v1/audio-analysis/7IkuRNVAjwXpZ2DheQHL4L,207013,4
0.741,0.727,1,-6.658,1,0.0344,0.129,0.00448,0.11,0.397,118.942,audio_features,567IUuKvajZzMJPiLEzci4,spotify:track:567IUuKvajZzMJPiLEzci4,https://api.spotify.com/v1/tracks/567IUuKvajZzMJPiLEzci4,https://api.spotify.com/v1/audio-analysis/567IUuKvajZzMJPiLEzci4,222667,4
0.632,0.756,1,-5.176,1,0.0582,0.764,0.0,0.091,0.873,169.998,audio_features,0rqCoWrvQaEqa0yMLzweSD,spotify:track:0rqCoWrvQaEqa0yMLzweSD,https://api.spotify.com/v1/tracks/0rqCoWrvQaEqa0yMLzweSD,https://api.spotify.com/v1/audio-analysis/0rqCoWrvQaEqa0yMLzweSD,231000,4
0.52,0.0229,5,-21.847,0,0.0303,0.973,0.96,0.102,0.356,174.11,audio_features,2Y4TP78D2vJBWde5L2qFCy,spotify:track:2Y4TP78D2vJBWde5L2qFCy,https://api.spotify.com/v1/tracks/2Y4TP78D2vJBWde5L2qFCy,https://api.spotify.com/v1/audio-analysis/2Y4TP78D2vJBWde5L2qFCy,87014,4
0.729,0.39,8,-23.183,1,0.0468,0.889,0.935,0.107,0.824,149.98,audio_features,25iMyMov4BHWJGjQodtqOC,spotify:track:25iMyMov4BHWJGjQodtqOC,https://api.spotify.com/v1/tracks/25iMyMov4BHWJGjQodtqOC,https://api.spotify.com/v1/audio-analysis/25iMyMov4BHWJGjQodtqOC,70139,3
0.195,0.454,3,-19.625,1,0.0558,0.645,0.872,0.126,0.361,180.618,audio_features,4EGHtzaWr9qZzkw0jZ4c8f,spotify:track:4EGHtzaWr9qZzkw0jZ4c8f,https://api.spotify.com/v1/tracks/4EGHtzaWr9qZzkw0jZ4c8f,https://api.spotify.com/v1/audio-analysis/4EGHtzaWr9qZzkw0jZ4c8f,83722,3
0.313,0.599,5,-18.246,0,0.0631,0.593,0.904,0.0929,0.639,173.327,audio_features,3l6mrhBQYICegG1KAIxC3a,spotify:track:3l6mrhBQYICegG1KAIxC3a,https://api.spotify.com/v1/tracks/3l6mrhBQYICegG1KAIxC3a,https://api.spotify.com/v1/audio-analysis/3l6mrhBQYICegG1KAIxC3a,76330,3
0.654,0.233,8,-19.556,1,0.109,0.961,0.883,0.167,0.209,136.133,audio_features,3jxAwPFS2V6YXoo428slot,spotify:track:3jxAwPFS2V6YXoo428slot,https://api.spotify.com/v1/tracks/3jxAwPFS2V6YXoo428slot,https://api.spotify.com/v1/audio-analysis/3jxAwPFS2V6YXoo428slot,88007,4
0.729,0.88,6,-2.305,0,0.105,0.0316,0.0,0.33,0.812,118.0,audio_features,4GZvo0OL3BsRxNrj4TBeP3,spotify:track:4GZvo0OL3BsRxNrj4TBeP3,https://api.spotify.com/v1/tracks/4GZvo0OL3BsRxNrj4TBeP3,https://api.spotify.com/v1/audio-analysis/4GZvo0OL3BsRxNrj4TBeP3,174427,4
0.55,0.515,10,-6.827,0,0.0545,0.186,0.0,0.125,0.462,81.564,audio_features,3MUmPh3UxWs9p25e6B3M7N,spotify:track:3MUmPh3UxWs9p25e6B3M7N,https://api.spotify.com/v1/tracks/3MUmPh3UxWs9p25e6B3M7N,https://api.spotify.com/v1/audio-analysis/3MUmPh3UxWs9p25e6B3M7N,223214,4
0.684,0.855,11,-3.657,1,0.159,0.0271,0.0,0.349,0.492,99.973,audio_features,4e378M6XRmJBW30gNws2TE,spotify:track:4e378M6XRmJBW30gNws2TE,https://api.spotify.com/v1/tracks/4e378M6XRmJBW30gNws2TE,https://api.spotify.com/v1/audio-analysis/4e378M6XRmJBW30gNws2TE,179027,4
0.67,0.723,0,-5.375,0,0.046,0.1,0.0,0.0844,0.377,142.007,audio_features,6dh7woGX8OfRUFanTAGhp4,spotify:track:6dh7woGX8OfRUFanTAGhp4,https://api.spotify.com/v1/tracks/6dh7woGX8OfRUFanTAGhp4,https://api.spotify.com/v1/audio-analysis/6dh7woGX8OfRUFanTAGhp4,190320,4
0.749,0.708,9,-4.902,0,0.116,0.159,0.0,0.122,0.471,119.839,audio_features,0lSEBny2a7deD0Yd8DNtVY,spotify:track:0lSEBny2a7deD0Yd8DNtVY,https://api.spotify.com/v1/tracks/0lSEBny2a7deD0Yd8DNtVY,https://api.spotify.com/v1/audio-analysis/0lSEBny2a7deD0Yd8DNtVY,280720,4
0.735,0.646,8,-7.457,1,0.348,0.636,0.0,0.119,0.521,76.939,audio_features,6LXNnUjcOBVyov7bH0NNnM,spotify:track:6LXNnUjcOBVyov7bH0NNnM,https://api.spotify.com/v1/tracks/6LXNnUjcOBVyov7bH0NNnM,https://api.spotify.com/v1/audio-analysis/6LXNnUjcOBVyov7bH0NNnM,324212,4
0.677,0.767,5,-6.675,0,0.28,0.0363,0.0,0.123,0.782,98.706,audio_features,2fDv60k440Zif7SzI6jXUw,spotify:track:2fDv60k440Zif7SzI6jXUw,https://api.spotify.com/v1/tracks/2fDv60k440Zif7SzI6jXUw,https://api.spotify.com/v1/audio-analysis/2fDv60k440Zif7SzI6jXUw,207573,4
0.779,0.655,6,-4.474,0,0.114,0.232,0.0,0.0656,0.842,138.051,audio_features,29bQQUKqMG4vTqUFxlaZCk,spotify:track:29bQQUKqMG4vTqUFxlaZCk,https://api.spotify.com/v1/tracks/29bQQUKqMG4vTqUFxlaZCk,https://api.spotify.com/v1/audio-analysis/29bQQUKqMG4vTqUFxlaZCk,266107,4
0.63,0.866,9,-3.008,0,0.0449,0.0546,0.0,0.301,0.492,115.998,audio_features,3jImLeLoNu74fDyftw2Wuc,spotify:track:3jImLeLoNu74fDyftw2Wuc,https://api.spotify.com/v1/tracks/3jImLeLoNu74fDyftw2Wuc,https://api.spotify.com/v1/audio-analysis/3jImLeLoNu74fDyftw2Wuc,188493,4
0.651,0.719,8,-5.804,1,0.0318,0.143,3.62e-05,0.0948,0.81,103.981,audio_features,3MJE5DoCeAWP7cDbW9Hgm5,spotify:track:3MJE5DoCeAWP7cDbW9Hgm5,https://api.spotify.com/v1/tracks/3MJE5DoCeAWP7cDbW9Hgm5,https://api.spotify.com/v1/audio-analysis/3MJE5DoCeAWP7cDbW9Hgm5,185523,4
0.563,0.803,0,-2.144,1,0.0451,0.342,0.0,0.381,0.548,97.977,audio_features,0HnOuV8mqOxAhxT6Z2BVco,spotify:track:0HnOuV8mqOxAhxT6Z2BVco,https://api.spotify.com/v1/tracks/0HnOuV8mqOxAhxT6Z2BVco,https://api.spotify.com/v1/audio-analysis/0HnOuV8mqOxAhxT6Z2BVco,209307,4
0.412,0.613,10,-9.803,1,0.125,0.528,1.96e-06,0.104,0.314,89.025,audio_features,7mZ19pGoinaWwanIDq0JTY,spotify:track:7mZ19pGoinaWwanIDq0JTY,https://api.spotify.com/v1/tracks/7mZ19pGoinaWwanIDq0JTY,https://api.spotify.com/v1/audio-analysis/7mZ19pGoinaWwanIDq0JTY,205347,4
0.731,0.597,4,-7.661,1,0.0567,0.338,0.00114,0.0771,0.863,101.991,audio_features,5V7qLbZJNTwaEVbZADqofc,spotify:track:5V7qLbZJNTwaEVbZADqofc,https://api.spotify.com/v1/tracks/5V7qLbZJNTwaEVbZADqofc,https://api.spotify.com/v1/audio-analysis/5V7qLbZJNTwaEVbZADqofc,159013,4
0.67,0.698,0,-4.872,1,0.109,0.0911,0.0,0.0666,0.375,154.939,audio_features,008hCrBLW4a7BbC6c6UUBL,spotify:track:008hCrBLW4a7BbC6c6UUBL,https://api.spotify.com/v1/tracks/008hCrBLW4a7BbC6c6UUBL,https://api.spotify.com/v1/audio-analysis/008hCrBLW4a7BbC6c6UUBL,239543,4
0.807,0.663,1,-6.289,1,0.13,0.0171,2.08e-06,0.128,0.671,101.996,audio_features,6Vo3VtFuU8qHeXJpb5rDFa,spotify:track:6Vo3VtFuU8qHeXJpb5rDFa,https://api.spotify.com/v1/tracks/6Vo3VtFuU8qHeXJpb5rDFa,https://api.spotify.com/v1/audio-analysis/6Vo3VtFuU8qHeXJpb5rDFa,223893,4
